,CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
8847,F38263,30/05/2022 00:00,30/05/2022,570.5
8848,F38264,24/05/2022 00:00,31/05/2022,2502.5
8849,F38265,30/05/2022 00:00,31/05/2022,1988.8
8850,F38266,31/05/2022 00:00,31/05/2022,871.4396
8851,F38267,31/05/2022 00:00,08/06/2022,517.2413
8852,F38268,31/05/2022 00:00,31/05/2022,3077.5517
8853,F38269,31/05/2022 00:00,31/05/2022,1800.0
8854,F38270,25/05/2022 00:00,31/05/2022,1551.72
8855,F38271,05/05/2022 00:00,31/05/2022,580.0
8856,F38272,31/05/2022 00:00,31/05/2022,6250.0
8857,F38273,31/05/2022 00:00,31/05/2022,405.0
8858,F38274,31/05/2022 00:00,31/05/2022,1845.0
8859,F38275,31/05/2022 00:00,31/05/2022,1800.0
8860,F38276,25/05/2022 00:00,31/05/2022,1265.0
8861,F38277,27/05/2022 00:00,30/07/2022,5880.0
8862,F38278,27/05/2022 00:00,30/07/2022,4522.0
8863,F38279,19/05/2022 00:00,30/06/2022,1680.0
8864,F38280,31/05/2022 00:00,31/05/2022,6930.0
8865,F38281,06/06/2022 00:00,31/05/2022,11199.0
8866,F38282,31/05/2022 00:00,31/05/2022,12393.0
8867,F38283,01/06/2022 00:00,31/05/2022,13201.0
8868,F38284,23/05/2022 00:00,31/05/2022,1032.0
8869,F38285,31/05/2022 00:00,31/05/2022,1056.8965
8870,F38286,29/10/2021 00:00,16/07/2022,412116.92
8871,F38287,01/06/2022 00:00,01/06/2022,347.2875
8872,F38288,01/06/2022 00:00,01/06/2022,453.24
8873,F38289,01/06/2022 00:00,01/06/2022,452.71
8874,F38290,01/06/2022 00:00,01/06/2022,717.24
8875,F38291,30/05/2022 00:00,01/07/2022,38063.65
8876,F38292,30/05/2022 00:00,01/06/2022,775.6
8877,F38293,27/05/2022 00:00,01/08/2022,20580.0
8878,F38294,16/05/2022 00:00,17/07/2022,5460.0
8879,F38295,13/04/2022 00:00,02/06/2022,1140.86
8880,F38296,26/05/2022 00:00,02/07/2022,3000.0
8881,F38297,31/05/2022 00:00,17/06/2022,5080.6
8882,F38298,02/06/2022 00:00,02/06/2022,1557.07
8883,F38299,02/06/2022 00:00,02/06/2022,570.5
8884,F38300,30/05/2022 00:00,02/06/2022,775.6
8885,F38301,02/06/2022 00:00,01/08/2022,23625.0
8886,F38302,02/06/2022 00:00,02/06/2022,801.28
8887,F38303,02/06/2022 00:00,02/06/2022,348.0
8888,F38304,30/05/2022 00:00,02/06/2022,6155.1
8889,F38305,02/06/2022 00:00,02/06/2022,527.865
8890,F38306,03/06/2022 00:00,03/06/2022,615.757
8891,F38307,03/06/2022 00:00,03/06/2022,800.0
8892,F38308,03/06/2022 00:00,03/06/2022,8600.0
8893,F38309,03/06/2022 00:00,03/06/2022,1999.8136
8894,F38310,03/06/2022 00:00,03/06/2022,1708.6125
8895,F38311,03/06/2022 00:00,03/06/2022,476.16
8896,F38312,30/05/2022 00:00,03/07/2022,52200.0
8897,F38313,03/06/2022 00:00,03/06/2022,387.9
8898,F38314,03/06/2022 00:00,03/06/2022,851.7993
8899,F38315,25/05/2022 00:00,06/06/2022,12950.0
8900,F38316,06/06/2022 00:00,06/06/2022,428.0
8901,F38317,25/05/2022 00:00,06/06/2022,3035.0
8902,F38318,08/06/2022 00:00,06/07/2022,2750.0
8903,F38319,06/06/2022 00:00,06/06/2022,1840.0
8904,F38320,06/06/2022 00:00,06/06/2022,430.925
8905,F38321,06/06/2022 00:00,06/06/2022,794.6
8906,F38322,06/06/2022 00:00,06/06/2022,623.71
8907,F38323,06/06/2022 00:00,06/06/2022,357.0
8908,F38324,07/06/2022 00:00,07/06/2022,563.5
8909,F38325,07/06/2022 00:00,07/06/2022,428.71
8910,F38326,03/06/2022 00:00,07/06/2022,8600.0
8911,F38327,07/06/2022 00:00,07/06/2022,424.0
8912,F38328,07/06/2022 00:00,07/06/2022,6544.0
8913,F38329,03/06/2022 00:00,07/06/2022,9900.0
8914,F38330,07/06/2022 00:00,07/06/2022,490.0
8915,F38331,07/06/2022 00:00,07/06/2022,490.0
8916,F38332,07/06/2022 00:00,07/06/2022,753.0
8917,F38333,07/06/2022 00:00,07/06/2022,108.0
8918,F38334,07/06/2022 00:00,07/06/2022,1226.0
8919,F38335,08/06/2022 00:00,08/06/2022,1692.0
8920,F38336,08/06/2022 00:00,08/06/2022,999.9068
8921,F38337,08/06/2022 00:00,08/06/2022,1320.0
8922,F38338,08/06/2022 00:00,08/06/2022,1320.0
8923,F38339,07/06/2022 00:00,23/06/2022,2900.0
8924,F38340,08/06/2022 00:00,08/06/2022,143.44
8925,F38341,09/06/2022 00:00,09/07/2022,1108.8
8926,F38342,09/06/2022 00:00,09/06/2022,739.66
8927,F38343,03/06/2022 00:00,09/07/2022,9364.5
8928,F38344,10/06/2022 00:00,08/08/2022,38979.6
8929,F38345,22/02/2022 00:00,09/06/2022,3264.06975
8930,F38346,03/06/2022 00:00,09/06/2022,3668.0
8931,F38347,09/06/2022 00:00,09/06/2022,1625.06
8932,F38348,09/06/2022 00:00,09/06/2022,430.0
8933,F38349,09/06/2022 00:00,09/06/2022,3440.0
8934,F38350,09/06/2022 00:00,09/06/2022,180.0
8935,F38351,09/06/2022 00:00,09/06/2022,1575.6
8936,F38352,03/06/2022 00:00,10/07/2022,32582.18
8937,F38353,09/06/2022 00:00,18/06/2022,1128.2
8938,F38354,10/06/2022 00:00,10/06/2022,770.0
8939,F38355,10/06/2022 00:00,10/06/2022,549.7
8940,F38356,10/06/2022 00:00,10/06/2022,80.0
8941,F38357,10/06/2022 00:00,10/06/2022,4436.0
8942,F38358,10/06/2022 00:00,10/06/2022,999.9068
8943,F38359,10/06/2022 00:00,10/06/2022,3358.6
8944,F38360,13/06/2022 00:00,09/08/2022,9450.0
8945,F38361,13/06/2022 00:00,10/07/2022,25554.243
8946,F38362,10/06/2022 00:00,25/07/2022,7212.35
8947,F38363,13/06/2022 00:00,13/06/2022,586.6
8948,F38364,13/06/2022 00:00,13/06/2022,94.5
8949,F38365,14/06/2022 00:00,13/06/2022,1697.71
8950,F38366,13/06/2022 00:00,13/06/2022,781.54
8951,F38367,03/06/2022 00:00,13/07/2022,7400.0
8952,F38368,10/06/2022 00:00,13/06/2022,4050.4
8953,F38369,09/06/2022 00:00,14/06/2022,11900.0
8954,F38370,14/06/2022 00:00,14/06/2022,1463.56
8955,F38371,14/06/2022 00:00,14/06/2022,624.5
8956,F38372,09/06/2022 00:00,29/06/2022,3196.4
8957,F38373,14/06/2022 00:00,14/06/2022,1926.0
8958,F38374,07/06/2022 00:00,14/07/2022,9270.0
8959,F38375,14/06/2022 00:00,14/06/2022,3026.6
8960,F38376,14/06/2022 00:00,14/06/2022,53.728
8961,F38377,14/06/2022 00:00,14/06/2022,276.0
8962,F38378,14/06/2022 00:00,14/06/2022,376.5
8963,F38379,15/06/2022 00:00,30/06/2022,150.6
8964,F38380,23/06/2022 00:00,15/06/2022,2437.59
8965,F38381,15/06/2022 00:00,15/06/2022,77.43
8966,F38382,15/06/2022 00:00,30/06/2022,943.26
8967,F38383,10/06/2022 00:00,15/07/2022,6795.1732
8968,F38384,15/06/2022 00:00,15/06/2022,1890.0
8969,F38385,15/06/2022 00:00,15/07/2022,330.0
8970,F38386,15/06/2022 00:00,15/06/2022,385.0
8971,F38387,15/06/2022 00:00,15/06/2022,936.7702
8972,F38388,14/06/2022 00:00,30/06/2022,1310.0
8973,F38389,15/06/2022 00:00,15/06/2022,143.65
8974,F38390,13/06/2022 00:00,31/07/2022,5045.0
8975,F38391,09/06/2022 00:00,16/07/2022,7159.2
8976,F38392,16/06/2022 00:00,16/06/2022,2077.0
8977,F38393,14/06/2022 00:00,16/07/2022,36966.0
8978,F38394,16/06/2022 00:00,16/06/2022,996.2225
8979,F38395,16/06/2022 00:00,16/06/2022,293.04
8980,F38396,16/06/2022 00:00,16/06/2022,475.44
8981,F38397,16/06/2022 00:00,16/06/2022,345.9
8982,F38398,16/06/2022 00:00,16/06/2022,523.6
8983,F38399,07/06/2022 00:00,16/06/2022,1410.0
8984,F38400,16/06/2022 00:00,17/07/2022,5110.8486
8985,F38401,17/06/2022 00:00,17/07/2022,6620.6
8986,F38402,17/06/2022 00:00,17/06/2022,424.0
8987,F38403,17/06/2022 00:00,17/06/2022,3230.0
8988,F38404,17/06/2022 00:00,17/06/2022,1572.45
8989,F38405,09/06/2022 00:00,17/07/2022,500.0
8990,F38406,13/06/2022 00:00,17/07/2022,2800.0
8991,F38407,17/06/2022 00:00,17/07/2022,6400.0
8992,F38408,17/06/2022 00:00,17/07/2022,12414.0
8993,F38409,17/06/2022 00:00,17/06/2022,300.0
8994,F38410,17/06/2022 00:00,17/06/2022,4721.4858
8995,F38411,09/06/2022 00:00,17/07/2022,6100.0
8996,F38412,23/05/2022 00:00,17/06/2022,2206.3761
8997,F38413,17/06/2022 00:00,17/06/2022,10.0
8998,F38414,20/06/2022 00:00,20/06/2022,4360.23
8999,F38415,20/06/2022 00:00,20/06/2022,150.85
9000,F38416,20/06/2022 00:00,20/06/2022,620.0
9001,F38417,20/06/2022 00:00,20/06/2022,620.0
9002,F38418,14/06/2022 00:00,20/06/2022,1506.08
9003,F38419,20/06/2022 00:00,20/06/2022,340.2
9004,F38420,20/06/2022 00:00,20/06/2022,117.273
9005,F38421,17/06/2022 00:00,20/07/2022,28305.0
9006,F38422,20/06/2022 00:00,20/06/2022,114.0
9007,F38423,20/06/2022 00:00,20/08/2022,7560.0
9008,F38424,17/06/2022 00:00,21/07/2022,18300.0
9009,F38425,22/06/2022 00:00,29/06/2022,564.1
9010,F38426,21/06/2022 00:00,21/06/2022,521.04
9011,F38427,21/06/2022 00:00,21/06/2022,4002.8
9012,F38428,20/06/2022 00:00,06/07/2022,465.0
9013,F38429,21/06/2022 00:00,21/06/2022,1800.0
9014,F38430,21/06/2022 00:00,21/06/2022,542.0
9015,F38431,22/06/2022 00:00,22/06/2022,584.9
9016,F38432,21/06/2022 00:00,22/06/2022,2158.4
9017,F38433,23/06/2022 00:00,22/07/2022,2760.0
9018,F38434,22/06/2022 00:00,22/06/2022,1500.0
9019,F38435,22/06/2022 00:00,22/06/2022,4962.0
9020,F38436,15/06/2022 00:00,22/06/2022,3890.08
9021,F38437,30/03/2022 00:00,22/06/2022,735.65
9022,F38438,22/06/2022 00:00,22/06/2022,1217.5
9023,F38439,27/04/2022 00:00,22/07/2022,9895.0
9024,F38440,03/06/2022 00:00,23/06/2022,8100.0
9025,F38441,15/06/2022 00:00,23/06/2022,5500.0
9026,F38442,23/06/2022 00:00,23/07/2022,3450.0
9027,F38443,24/06/2022 00:00,23/06/2022,5972.32
9028,F38444,21/06/2022 00:00,23/07/2022,925.0
9029,F38445,23/06/2022 00:00,23/06/2022,1855.5
9030,F38446,23/06/2022 00:00,23/06/2022,1187.052
9031,F38447,21/06/2022 00:00,23/06/2022,812.43
9032,F38448,23/06/2022 00:00,23/06/2022,424.11
9033,F38449,24/06/2022 00:00,24/06/2022,444.0
9034,F38450,23/06/2022 00:00,24/06/2022,1811.48
9035,F38451,23/06/2022 00:00,24/06/2022,75.3
9036,F38452,24/06/2022 00:00,24/06/2022,6300.0
9037,F38453,24/06/2022 00:00,24/06/2022,160.0
9038,F38454,17/06/2022 00:00,24/06/2022,6180.0
9039,F38455,23/06/2022 00:00,24/06/2022,1831.28
9040,F38456,27/06/2022 00:00,24/06/2022,2940.0
9041,F38457,23/06/2022 00:00,24/06/2022,4372.0
9042,F38458,20/06/2022 00:00,24/06/2022,3750.0
9043,F38459,15/06/2022 00:00,24/06/2022,1125.0
9044,F38460,24/06/2022 00:00,24/06/2022,843.0
9045,F38461,24/06/2022 00:00,24/06/2022,808.0
9046,F38462,24/06/2022 00:00,24/06/2022,335.0
9047,F38463,27/06/2022 00:00,27/06/2022,170.625
9048,F38464,23/06/2022 00:00,27/06/2022,16467.5
9049,F38465,27/06/2022 00:00,27/06/2022,275.86
9050,F38466,17/06/2022 00:00,27/06/2022,1336.0
9051,F38467,23/06/2022 00:00,27/06/2022,75.3
9052,F38468,27/06/2022 00:00,27/06/2022,415.0
9053,F38469,27/06/2022 00:00,27/06/2022,702.59
9054,F38470,27/06/2022 00:00,27/07/2022,11100.0
9055,F38471,24/06/2022 00:00,28/06/2022,1265.0
9056,F38472,09/06/2022 00:00,28/06/2022,2742.0
9057,F38473,27/06/2022 00:00,28/06/2022,75.3
9058,F38474,28/06/2022 00:00,28/06/2022,4397.58
9059,F38475,28/06/2022 00:00,13/07/2022,4260.0
9060,F38476,28/06/2022 00:00,13/07/2022,597.4
9061,F38477,28/06/2022 00:00,13/07/2022,15377.0
9062,F38478,28/06/2022 00:00,28/06/2022,485.34
9063,F38479,29/06/2022 00:00,29/07/2022,4725.0
9064,F38480,29/06/2022 00:00,29/06/2022,435.72
9065,F38481,29/06/2022 00:00,29/06/2022,298.7
9066,F38482,29/06/2022 00:00,29/06/2022,1067.3
9067,F38483,29/06/2022 00:00,29/06/2022,1425.0
9068,F38484,29/06/2022 00:00,29/07/2022,61054.4
9069,F38485,29/06/2022 00:00,29/06/2022,1165.95
9070,F38486,29/06/2022 00:00,29/06/2022,112.1
9071,F38487,01/07/2022 00:00,30/07/2022,10590.3
9072,F38488,30/06/2022 00:00,30/06/2022,5812.65
9073,F38489,30/06/2022 00:00,15/07/2022,2008.0
9074,F38490,30/06/2022 00:00,30/06/2022,4137.93
9075,F38491,05/07/2022 00:00,30/06/2022,3522.0
9076,F38492,01/07/2022 00:00,30/06/2022,3122.0
9077,F38493,01/07/2022 00:00,30/06/2022,1165.95
9078,F38494,23/06/2022 00:00,30/06/2022,2800.0
9079,F38495,06/07/2022 00:00,30/06/2022,1112.0
9080,F38496,30/06/2022 00:00,30/06/2022,2068.96
9081,F38497,05/07/2022 00:00,30/06/2022,5016.8
9082,F38498,05/07/2022 00:00,30/06/2022,9450.0
9083,F38499,30/06/2022 00:00,30/06/2022,404.5
9084,F38500,29/06/2022 00:00,30/06/2022,330.0
9085,F38501,30/06/2022 00:00,30/06/2022,1455.0
9086,F38502,30/06/2022 00:00,30/06/2022,2764.11
9087,F38503,30/06/2022 00:00,30/06/2022,1145.6034
9088,F38504,30/06/2022 00:00,30/06/2022,431.0344
9089,F38505,23/06/2022 00:00,30/06/2022,816.9655
9090,F38506,01/07/2022 00:00,03/08/2022,2904.0
9091,F38507,30/06/2022 00:00,03/08/2022,21372.75
9092,F38508,24/06/2022 00:00,03/08/2022,28305.0
9093,F38509,24/06/2022 00:00,03/08/2022,1054.0
9094,F38510,01/07/2022 00:00,04/07/2022,494.85
9095,F38511,01/07/2022 00:00,04/07/2022,517.2
9096,F38512,01/07/2022 00:00,04/07/2022,68.96
9097,F38513,27/06/2022 00:00,04/07/2022,1047.7
9098,F38514,29/06/2022 00:00,04/07/2022,4372.0
9099,F38515,04/07/2022 00:00,03/08/2022,315.5725
9100,F38516,04/07/2022 00:00,04/07/2022,727.58
9101,F38517,04/07/2022 00:00,04/07/2022,343.0
9102,F38518,04/07/2022 00:00,03/08/2022,5110.8486
9103,F38519,04/07/2022 00:00,03/08/2022,5110.8486
9104,F38520,04/07/2022 00:00,04/07/2022,189.0
9105,F38521,04/07/2022 00:00,04/07/2022,46.015
9106,F38522,05/07/2022 00:00,05/07/2022,150.0
9107,F38523,05/07/2022 00:00,05/07/2022,1450.0
9108,F38524,06/07/2022 00:00,04/08/2022,2928.0
9109,F38525,05/07/2022 00:00,05/07/2022,185.34
9110,F38526,05/07/2022 00:00,20/07/2022,175.0
9111,F38527,05/07/2022 00:00,05/07/2022,2460.0
9112,F38528,06/07/2022 00:00,06/07/2022,1441.0
9113,F38529,06/07/2022 00:00,21/07/2022,600.0
9114,F38530,06/07/2022 00:00,21/07/2022,262.5
9115,F38531,01/07/2022 00:00,06/07/2022,1165.95
9116,F38532,06/07/2022 00:00,06/07/2022,1170.0
9117,F38533,06/07/2022 00:00,06/07/2022,172.4
9118,F38534,04/07/2022 00:00,06/07/2022,4790.0
9119,F38535,06/07/2022 00:00,06/07/2022,188.0
9120,F38536,06/07/2022 00:00,06/07/2022,1824.05
9121,F38537,07/07/2022 00:00,06/07/2022,1145.6
9122,F38538,07/07/2022 00:00,07/07/2022,252.8758
9123,F38539,07/07/2022 00:00,07/07/2022,467.67
9124,F38540,07/07/2022 00:00,07/07/2022,753.0
9125,F38541,07/07/2022 00:00,07/07/2022,935.34
9126,F38542,06/07/2022 00:00,06/08/2022,1230.0
9127,F38543,08/07/2022 00:00,22/07/2022,7100.0
9128,F38544,08/07/2022 00:00,22/07/2022,5325.0
9129,F38545,08/07/2022 00:00,05/09/2022,2068.5
9130,F38546,08/07/2022 00:00,05/09/2022,4928.4
9131,F38547,08/07/2022 00:00,05/09/2022,5880.0
9132,F38548,07/07/2022 00:00,07/07/2022,5119.7134
9133,F38549,07/07/2022 00:00,07/07/2022,1074.04
9134,F38550,07/07/2022 00:00,07/07/2022,1703.7504
9135,F38551,07/07/2022 00:00,08/07/2022,66.0358
9136,F38552,08/07/2022 00:00,23/07/2022,1703.7504
9137,F38553,06/07/2022 00:00,08/07/2022,3155.52
9138,F38554,08/07/2022 00:00,23/07/2022,851.7993
9139,F38555,08/07/2022 00:00,08/07/2022,792.96
9140,F38556,08/07/2022 00:00,07/08/2022,7258.68
9141,F38557,08/07/2022 00:00,08/07/2022,727.31
9142,F38558,08/07/2022 00:00,08/07/2022,1101.5465
9143,F38559,11/07/2022 00:00,26/07/2022,430.0
9144,F38560,11/07/2022 00:00,11/07/2022,270.6
9145,F38561,11/07/2022 00:00,11/07/2022,5444.0
9146,F38562,11/07/2022 00:00,11/07/2022,1548.0
9147,F38563,07/07/2022 00:00,11/07/2022,8421.1
9148,F38564,11/07/2022 00:00,11/07/2022,1421.55
9149,F38565,11/07/2022 00:00,11/07/2022,1425.0
9150,F38566,11/07/2022 00:00,11/07/2022,1320.0
9151,F38567,30/06/2022 00:00,11/07/2022,4137.92
9152,F38568,11/07/2022 00:00,11/07/2022,2154.1223
9153,F38569,11/07/2022 00:00,26/07/2022,3675.0
9154,F38570,11/07/2022 00:00,11/07/2022,1056.0
9155,F38571,08/07/2022 00:00,11/07/2022,1426.95
9156,F38572,12/07/2022 00:00,12/07/2022,1034.48
9157,F38573,12/07/2022 00:00,12/07/2022,517.24
9158,F38574,12/07/2022 00:00,12/07/2022,285.9
9159,F38575,12/07/2022 00:00,12/07/2022,485.34
9160,F38576,04/07/2022 00:00,12/07/2022,4397.34
9161,F38577,13/07/2022 00:00,11/08/2022,4692.65
9162,F38578,14/07/2022 00:00,12/07/2022,13329.44
9163,F38579,12/07/2022 00:00,12/07/2022,600.0
9164,F38580,12/07/2022 00:00,12/07/2022,1165.95
9165,F38581,12/07/2022 00:00,12/07/2022,1199.0793
9166,F38582,12/07/2022 00:00,12/07/2022,150.0
9167,F38583,15/07/2022 00:00,12/07/2022,66451.41
9168,F38584,11/07/2022 00:00,12/07/2022,485.34
9169,F38585,13/07/2022 00:00,13/07/2022,945.0
9170,F38586,13/07/2022 00:00,13/07/2022,1717.5
9171,F38587,05/07/2022 00:00,13/07/2022,7350.0
9172,F38588,08/07/2022 00:00,13/07/2022,1735.0
9173,F38589,13/07/2022 00:00,13/07/2022,1215.9
9174,F38590,15/07/2022 00:00,13/07/2022,2545.2
9175,F38591,13/07/2022 00:00,13/07/2022,1194.84
9176,F38592,14/07/2022 00:00,14/07/2022,293.08
9177,F38593,14/07/2022 00:00,14/07/2022,854.997
9178,F38594,14/07/2022 00:00,14/07/2022,2089.78
9179,F38595,14/07/2022 00:00,14/07/2022,96.0
9180,F38596,14/07/2022 00:00,22/07/2022,1703.5986
9181,F38597,14/07/2022 00:00,14/07/2022,500.0
9182,F38598,13/07/2022 00:00,14/07/2022,11723.1
9183,F38599,14/07/2022 00:00,14/07/2022,781.8182
9184,F38600,14/07/2022 00:00,14/07/2022,1219.52
9185,F38601,15/07/2022 00:00,30/07/2022,3014.0
9186,F38602,15/07/2022 00:00,15/07/2022,16357.22
9187,F38603,15/07/2022 00:00,30/07/2022,3678.18
9188,F38604,04/07/2022 00:00,30/07/2022,2394.0
9189,F38605,15/07/2022 00:00,15/07/2022,199.0
9190,F38606,11/07/2022 00:00,15/07/2022,2360.1
9191,F38607,15/07/2022 00:00,15/07/2022,1350.0
9192,F38608,13/07/2022 00:00,30/07/2022,6943.95
9193,F38609,12/07/2022 00:00,18/07/2022,8420.0
9194,F38610,18/07/2022 00:00,18/07/2022,293.08
9195,F38611,18/07/2022 00:00,18/07/2022,548.0
9196,F38612,14/07/2022 00:00,18/07/2022,7134.0
9197,F38613,15/07/2022 00:00,18/07/2022,4436.54
9198,F38614,18/07/2022 00:00,18/07/2022,3212.0
9199,F38615,17/03/2022 00:00,17/08/2022,8100.0
9200,F38616,13/07/2022 00:00,02/08/2022,17077.5
9201,F38617,15/07/2022 00:00,18/07/2022,618.38
9202,F38618,19/07/2022 00:00,03/08/2022,240.2
9203,F38619,19/07/2022 00:00,19/07/2022,522.0
9204,F38620,19/07/2022 00:00,19/07/2022,3120.0
9205,F38621,19/07/2022 00:00,19/07/2022,1194.84
9206,F38622,20/07/2022 00:00,20/07/2022,1428.02
9207,F38623,19/07/2022 00:00,19/08/2022,235.3
9208,F38624,20/07/2022 00:00,20/07/2022,315.0
9209,F38625,20/07/2022 00:00,20/07/2022,1127.0
9210,F38626,20/07/2022 00:00,20/07/2022,749.4
9211,F38627,20/07/2022 00:00,20/07/2022,749.4
9212,F38628,20/07/2022 00:00,20/07/2022,225.0
9213,F38629,20/07/2022 00:00,20/07/2022,711.21
9214,F38630,19/07/2022 00:00,20/07/2022,172.08
9215,F38631,21/07/2022 00:00,21/07/2022,2117.5
9216,F38632,21/07/2022 00:00,21/07/2022,1500.0
9217,F38633,12/07/2022 00:00,21/07/2022,4956.73
9218,F38634,19/07/2022 00:00,21/07/2022,570.5
9219,F38635,21/07/2022 00:00,21/07/2022,117.58
9220,F38636,15/07/2022 00:00,20/08/2022,11980.0
9221,F38637,20/07/2022 00:00,05/08/2022,16321.6
9222,F38638,20/07/2022 00:00,19/09/2022,51729.6
9223,F38639,09/06/2022 00:00,21/07/2022,846.2
9224,F38640,21/07/2022 00:00,21/07/2022,206.5152
9225,F38641,13/07/2022 00:00,21/07/2022,6366.48
9226,F38642,27/06/2022 00:00,20/08/2022,27600.0
9227,F38643,19/04/2022 00:00,20/08/2022,12750.0
9228,F38644,22/07/2022 00:00,22/07/2022,3690.0
9229,F38645,21/07/2022 00:00,22/07/2022,3183.1504
9230,F38646,20/07/2022 00:00,06/08/2022,19243.56
9231,F38647,05/07/2022 00:00,22/07/2022,3907.7
9232,F38648,12/07/2022 00:00,22/07/2022,25258.15
9233,F38649,21/07/2022 00:00,22/07/2022,3845.8
9234,F38650,22/07/2022 00:00,22/07/2022,252.42
9235,F38651,22/07/2022 00:00,22/07/2022,1055.5
9236,F38652,22/07/2022 00:00,22/07/2022,1055.5
9237,F38653,21/07/2022 00:00,06/08/2022,4116.0
9238,F38654,25/07/2022 00:00,25/07/2022,550.0
9239,F38655,11/07/2022 00:00,25/07/2022,9400.0
9240,F38656,25/07/2022 00:00,25/07/2022,4950.0
9241,F38657,25/07/2022 00:00,25/07/2022,924.0
9242,F38658,25/07/2022 00:00,25/07/2022,19099.5
9243,F38659,25/07/2022 00:00,25/07/2022,298.71
9244,F38660,25/07/2022 00:00,25/07/2022,1650.888022
9245,F38661,25/07/2022 00:00,25/07/2022,52.5
9246,F38662,21/07/2022 00:00,25/07/2022,47.5
9247,F38663,25/07/2022 00:00,26/07/2022,8377.26
9248,F38664,26/07/2022 00:00,26/07/2022,282.0
9249,F38665,26/07/2022 00:00,24/09/2022,14000.0
9250,F38666,26/07/2022 00:00,26/07/2022,467.67
9251,F38667,26/07/2022 00:00,26/07/2022,3765.0
9252,F38668,26/07/2022 00:00,26/07/2022,133.407
9253,F38669,19/07/2022 00:00,26/07/2022,9900.0
9254,F38670,25/07/2022 00:00,25/08/2022,25554.243
9255,F38671,27/07/2022 00:00,25/08/2022,28305.0
9256,F38672,18/07/2022 00:00,25/08/2022,8100.0
9257,F38673,26/07/2022 00:00,26/07/2022,1720.0
9258,F38674,25/07/2022 00:00,26/07/2022,299.0
9259,F38675,27/07/2022 00:00,11/08/2022,3521.6
9260,F38676,27/07/2022 00:00,11/08/2022,3765.0
9261,F38677,27/07/2022 00:00,27/07/2022,592.19
9262,F38678,27/07/2022 00:00,27/07/2022,484.0
9263,F38679,27/07/2022 00:00,27/07/2022,1695.0
9264,F38680,27/07/2022 00:00,27/07/2022,1553.22
9265,F38681,27/07/2022 00:00,27/07/2022,1852.64
9266,F38682,24/06/2022 00:00,27/07/2022,696.0
9267,F38683,27/07/2022 00:00,27/07/2022,2550.4
9268,F38684,27/07/2022 00:00,27/07/2022,781.54
9269,F38685,27/07/2022 00:00,27/07/2022,1113.7212
9270,F38686,28/07/2022 00:00,28/07/2022,3960.0
9271,F38687,27/07/2022 00:00,28/07/2022,781.54
9272,F38688,27/07/2022 00:00,28/07/2022,4820.0
9273,F38689,28/07/2022 00:00,27/08/2022,300.0
9274,F38690,26/07/2022 00:00,28/07/2022,6167.5
9275,F38691,28/07/2022 00:00,28/07/2022,4882.5
9276,F38692,27/07/2022 00:00,28/07/2022,1697.71
9277,F38693,12/07/2022 00:00,28/07/2022,517.24
9278,F38694,28/07/2022 00:00,28/07/2022,1703.7504
9279,F38695,22/07/2022 00:00,28/07/2022,1680.0
9280,F38696,28/07/2022 00:00,28/07/2022,298.71
9281,F38697,27/07/2022 00:00,28/07/2022,224.91
9282,F38698,22/07/2022 00:00,27/09/2022,5999.8
9283,F38699,12/07/2022 00:00,29/07/2022,5600.0
9284,F38700,28/07/2022 00:00,28/08/2022,4125.0
9285,F38701,29/07/2022 00:00,29/07/2022,147.3
9286,F38702,04/08/2022 00:00,29/07/2022,1369.18
9287,F38703,29/07/2022 00:00,29/07/2022,9450.0
9288,F38704,27/07/2022 00:00,29/07/2022,4492.0
9289,F38705,29/07/2022 00:00,28/08/2022,18869.0
9290,F38706,29/07/2022 00:00,28/08/2022,14151.0
9291,F38707,04/07/2022 00:00,13/08/2022,8700.0
9292,F38708,29/07/2022 00:00,28/08/2022,21900.0
9293,F38709,29/07/2022 00:00,28/08/2022,7532.0
9294,F38710,22/07/2022 00:00,29/07/2022,17792.25
9295,F38711,28/07/2022 00:00,28/08/2022,31024.0
9296,F38712,22/07/2022 00:00,29/07/2022,5930.75
9297,F38713,27/07/2022 00:00,29/07/2022,795.0
9298,F38714,29/07/2022 00:00,29/07/2022,4956.7327
9299,F38715,27/07/2022 00:00,29/07/2022,1361.36
9300,F38716,02/08/2022 00:00,29/07/2022,3192.0
9301,F38717,29/07/2022 00:00,29/07/2022,431.0344
9302,F38718,29/07/2022 00:00,29/07/2022,11450.0
9303,F38719,29/07/2022 00:00,29/07/2022,870.0
9304,F38720,29/07/2022 00:00,29/07/2022,2235.9061
9305,F38721,29/07/2022 00:00,29/07/2022,802.0
9306,F38722,29/07/2022 00:00,29/07/2022,981.0
9307,F38723,29/07/2022 00:00,29/07/2022,4950.0
9308,F38724,29/07/2022 00:00,29/07/2022,3500.0
9309,F38725,01/08/2022 00:00,01/08/2022,645.0
9310,F38726,01/08/2022 00:00,01/08/2022,865.43
9311,F38727,01/08/2022 00:00,01/08/2022,3975.0
9312,F38728,01/08/2022 00:00,01/08/2022,312.5
9313,F38729,01/08/2022 00:00,01/08/2022,1225.0
9314,F38730,01/08/2022 00:00,01/08/2022,1703.7504
9315,F38731,01/08/2022 00:00,01/08/2022,120.0
9316,F38732,01/08/2022 00:00,01/08/2022,500.0
